token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
62925,NIFTY30MAR2624000PE,NIFTY,30MAR2026,2400000.000000,65,OPTIDX,NFO,5.000000
62926,NIFTY30MAR2625000CE,NIFTY,30MAR2026,2500000.000000,65,OPTIDX,NFO,5.000000
62929,NIFTY30MAR2626000PE,NIFTY,30MAR2026,2600000.000000,65,OPTIDX,NFO,5.000000
62956,NIFTY30MAR2631000CE,NIFTY,30MAR2026,3100000.000000,65,OPTIDX,NFO,5.000000
65893,NIFTY29SEP2621000CE,NIFTY,29SEP2026,2100000.000000,65,OPTIDX,NFO,5.000000
65900,NIFTY29SEP2624000CE,NIFTY,29SEP2026,2400000.000000,65,OPTIDX,NFO,5.000000
65903,NIFTY29SEP2625000PE,NIFTY,29SEP2026,2500000.000000,65,OPTIDX,NFO,5.000000
53602,NIFTY28DEC2717000PE,NIFTY,28DEC2027,1700000.000000,65,OPTIDX,NFO,5.000000
53613,NIFTY28DEC2721000CE,NIFTY,28DEC2027,2100000.000000,65,OPTIDX,NFO,5.000000
53626,NIFTY28DEC2725000CE,NIFTY,28DEC2027,2500000.000000,65,OPTIDX,NFO,5.000000
53632,NIFTY28DEC2727000PE,NIFTY,28DEC2027,2700000.000000,65,OPTIDX,NFO,5.000000
54508,NIFTY30MAR2623250CE,NIFTY,30MAR2026,2325000.000000,65,OPTIDX,NFO,5.000000
54509,NIFTY30MAR2623250PE,NIFTY,30MAR2026,2325000.000000,65,OPTIDX,NFO,5.000000
54512,NIFTY30MAR2623350CE,NIFTY,30MAR2026,2335000.000000,65,OPTIDX,NFO,5.000000
54524,NIFTY30MAR2623650CE,NIFTY,30MAR2026,2365000.000000,65,OPTIDX,NFO,5.000000
54531,NIFTY30MAR2623800PE,NIFTY,30MAR2026,2380000.000000,65,OPTIDX,NFO,5.000000
54535,NIFTY30MAR2623900PE,NIFTY,30MAR2026,2390000.000000,65,OPTIDX,NFO,5.000000
54553,NIFTY30MAR2624400PE,NIFTY,30MAR2026,2440000.000000,65,OPTIDX,NFO,5.000000
54569,NIFTY30MAR2624800PE,NIFTY,30MAR2026,2480000.000000,65,OPTIDX,NFO,5.000000
54577,NIFTY30MAR2625050PE,NIFTY,30MAR2026,2505000.000000,65,OPTIDX,NFO,5.000000
54578,NIFTY30MAR2625100CE,NIFTY,30MAR2026,2510000.000000,65,OPTIDX,NFO,5.000000
54583,NIFTY30MAR2625200PE,NIFTY,30MAR2026,2520000.000000,65,OPTIDX,NFO,5.000000
54590,NIFTY30MAR2625400CE,NIFTY,30MAR2026,2540000.000000,65,OPTIDX,NFO,5.000000
54617,NIFTY30MAR2625800PE,NIFTY,30MAR2026,2580000.000000,65,OPTIDX,NFO,5.000000
54641,NIFTY30MAR2626150PE,NIFTY,30MAR2026,2615000.000000,65,OPTIDX,NFO,5.000000
54669,NIFTY30MAR2626450CE,NIFTY,30MAR2026,2645000.000000,65,OPTIDX,NFO,5.000000
54671,NIFTY30MAR2626450PE,NIFTY,30MAR2026,2645000.000000,65,OPTIDX,NFO,5.000000
54714,NIFTY30MAR2626600CE,NIFTY,30MAR2026,2660000.000000,65,OPTIDX,NFO,5.000000
54722,NIFTY30MAR2626800CE,NIFTY,30MAR2026,2680000.000000,65,OPTIDX,NFO,5.000000
54737,NIFTY30MAR2627200PE,NIFTY,30MAR2026,2720000.000000,65,OPTIDX,NFO,5.000000
54740,NIFTY30MAR2627300CE,NIFTY,30MAR2026,2730000.000000,65,OPTIDX,NFO,5.000000
54751,NIFTY30MAR2627550PE,NIFTY,30MAR2026,2755000.000000,65,OPTIDX,NFO,5.000000
54778,NIFTY02MAR2623750CE,NIFTY,02MAR2026,2375000.000000,65,OPTIDX,NFO,5.000000
54793,NIFTY02MAR2623950CE,NIFTY,02MAR2026,2395000.000000,65,OPTIDX,NFO,5.000000
54810,NIFTY02MAR2624350PE,NIFTY,02MAR2026,2435000.000000,65,OPTIDX,NFO,5.000000
54817,NIFTY02MAR2624500CE,NIFTY,02MAR2026,2450000.000000,65,OPTIDX,NFO,5.000000
54818,NIFTY02MAR2624500PE,NIFTY,02MAR2026,2450000.000000,65,OPTIDX,NFO,5.000000
54823,NIFTY30MAR2627650PE,NIFTY,30MAR2026,2765000.000000,65,OPTIDX,NFO,5.000000
54824,NIFTY30MAR2627700CE,NIFTY,30MAR2026,2770000.000000,65,OPTIDX,NFO,5.000000
54837,NIFTY30MAR2627900PE,NIFTY,30MAR2026,2790000.000000,65,OPTIDX,NFO,5.000000
54839,NIFTY30MAR2627950PE,NIFTY,30MAR2026,2795000.000000,65,OPTIDX,NFO,5.000000
54840,NIFTY30MAR2628050CE,NIFTY,30MAR2026,2805000.000000,65,OPTIDX,NFO,5.000000
54876,NIFTY02MAR2624750CE,NIFTY,02MAR2026,2475000.000000,65,OPTIDX,NFO,5.000000
54877,NIFTY02MAR2624750PE,NIFTY,02MAR2026,2475000.000000,65,OPTIDX,NFO,5.000000
54878,NIFTY02MAR2624800CE,NIFTY,02MAR2026,2480000.000000,65,OPTIDX,NFO,5.000000
54886,NIFTY02MAR2625000CE,NIFTY,02MAR2026,2500000.000000,65,OPTIDX,NFO,5.000000
54977,NIFTY02MAR2625850CE,NIFTY,02MAR2026,2585000.000000,65,OPTIDX,NFO,5.000000
54979,NIFTY02MAR2625900CE,NIFTY,02MAR2026,2590000.000000,65,OPTIDX,NFO,5.000000
55121,NIFTY02MAR2626100PE,NIFTY,02MAR2026,2610000.000000,65,OPTIDX,NFO,5.000000
55122,NIFTY02MAR2626150CE,NIFTY,02MAR2026,2615000.000000,65,OPTIDX,NFO,5.000000
55191,NIFTY30JUN2628500PE,NIFTY,30JUN2026,2850000.000000,65,OPTIDX,NFO,5.000000
55225,NIFTY30JUN2634500PE,NIFTY,30JUN2026,3450000.000000,65,OPTIDX,NFO,5.000000
55286,NIFTY29SEP2625500CE,NIFTY,29SEP2026,2550000.000000,65,OPTIDX,NFO,5.000000
55332,NIFTY29DEC2631500CE,NIFTY,29DEC2026,3150000.000000,65,OPTIDX,NFO,5.000000
55375,NIFTY29JUN2722500PE,NIFTY,29JUN2027,2250000.000000,65,OPTIDX,NFO,5.000000
55376,NIFTY29JUN2725500CE,NIFTY,29JUN2027,2550000.000000,65,OPTIDX,NFO,5.000000
55431,NIFTY28DEC2731500PE,NIFTY,28DEC2027,3150000.000000,65,OPTIDX,NFO,5.000000
55427,NIFTY28DEC2725500PE,NIFTY,28DEC2027,2550000.000000,65,OPTIDX,NFO,5.000000
55439,NIFTY28DEC2734500PE,NIFTY,28DEC2027,3450000.000000,65,OPTIDX,NFO,5.000000
55478,NIFTY27JUN2828500CE,NIFTY,27JUN2028,2850000.000000,65,OPTIDX,NFO,5.000000
55526,NIFTY26DEC2831500CE,NIFTY,26DEC2028,3150000.000000,65,OPTIDX,NFO,5.000000
55527,NIFTY26DEC2831500PE,NIFTY,26DEC2028,3150000.000000,65,OPTIDX,NFO,5.000000
55563,NIFTY26JUN2925500PE,NIFTY,26JUN2029,2550000.000000,65,OPTIDX,NFO,5.000000
55567,NIFTY26JUN2931500PE,NIFTY,26JUN2029,3150000.000000,65,OPTIDX,NFO,5.000000
55600,NIFTY24DEC2919500CE,NIFTY,24DEC2029,1950000.000000,65,OPTIDX,NFO,5.000000
55699,NIFTY31DEC3018000PE,NIFTY,31DEC2030,1800000.000000,65,OPTIDX,NFO,5.000000
55703,NIFTY31DEC3021000PE,NIFTY,31DEC2030,2100000.000000,65,OPTIDX,NFO,5.000000
55708,NIFTY02MAR2626700PE,NIFTY,02MAR2026,2670000.000000,65,OPTIDX,NFO,5.000000
55710,NIFTY02MAR2626750PE,NIFTY,02MAR2026,2675000.000000,65,OPTIDX,NFO,5.000000
55714,NIFTY02MAR2626850PE,NIFTY,02MAR2026,2685000.000000,65,OPTIDX,NFO,5.000000
55720,NIFTY02MAR2626900PE,NIFTY,02MAR2026,2690000.000000,65,OPTIDX,NFO,5.000000
55741,NIFTY02MAR2627350PE,NIFTY,02MAR2026,2735000.000000,65,OPTIDX,NFO,5.000000
55751,NIFTY02MAR2627500CE,NIFTY,02MAR2026,2750000.000000,65,OPTIDX,NFO,5.000000
55757,NIFTY31DEC3025500PE,NIFTY,31DEC2030,2550000.000000,65,OPTIDX,NFO,5.000000
55758,NIFTY31DEC3027000CE,NIFTY,31DEC2030,2700000.000000,65,OPTIDX,NFO,5.000000
57773,NIFTY17MAR2623750PE,NIFTY,17MAR2026,2375000.000000,65,OPTIDX,NFO,5.000000
57846,NIFTY17MAR2624450PE,NIFTY,17MAR2026,2445000.000000,65,OPTIDX,NFO,5.000000
57857,NIFTY17MAR2624550CE,NIFTY,17MAR2026,2455000.000000,65,OPTIDX,NFO,5.000000
57894,NIFTY17MAR2625150PE,NIFTY,17MAR2026,2515000.000000,65,OPTIDX,NFO,5.000000
57902,NIFTY17MAR2625300PE,NIFTY,17MAR2026,2530000.000000,65,OPTIDX,NFO,5.000000
57915,NIFTY17MAR2625550PE,NIFTY,17MAR2026,2555000.000000,65,OPTIDX,NFO,5.000000
57921,NIFTY17MAR2625700PE,NIFTY,17MAR2026,2570000.000000,65,OPTIDX,NFO,5.000000
57992,NIFTY17MAR2626150PE,NIFTY,17MAR2026,2615000.000000,65,OPTIDX,NFO,5.000000
57999,NIFTY17MAR2626250CE,NIFTY,17MAR2026,2625000.000000,65,OPTIDX,NFO,5.000000
58008,NIFTY17MAR2626450PE,NIFTY,17MAR2026,2645000.000000,65,OPTIDX,NFO,5.000000
58009,NIFTY17MAR2626500CE,NIFTY,17MAR2026,2650000.000000,65,OPTIDX,NFO,5.000000
58016,NIFTY17MAR2626550PE,NIFTY,17MAR2026,2655000.000000,65,OPTIDX,NFO,5.000000
58033,NIFTY17MAR2626600CE,NIFTY,17MAR2026,2660000.000000,65,OPTIDX,NFO,5.000000
58150,NIFTY17MAR2627400PE,NIFTY,17MAR2026,2740000.000000,65,OPTIDX,NFO,5.000000
58625,NIFTY30JUN2612000PE,NIFTY,30JUN2026,1200000.000000,65,OPTIDX,NFO,5.000000
58645,NIFTY29DEC2620000PE,NIFTY,29DEC2026,2000000.000000,65,OPTIDX,NFO,5.000000
58646,NIFTY29DEC2621000CE,NIFTY,29DEC2026,2100000.000000,65,OPTIDX,NFO,5.000000
60892,NIFTY25JUN3018000CE,NIFTY,25JUN2030,1800000.000000,65,OPTIDX,NFO,5.000000
60899,NIFTY25JUN3021000PE,NIFTY,25JUN2030,2100000.000000,65,OPTIDX,NFO,5.000000
61779,NIFTY24DEC2926000PE,NIFTY,24DEC2029,2600000.000000,65,OPTIDX,NFO,5.000000
62683,NIFTY24MAR2624650PE,NIFTY,24MAR2026,2465000.000000,65,OPTIDX,NFO,5.000000
62684,NIFTY24MAR2624700CE,NIFTY,24MAR2026,2470000.000000,65,OPTIDX,NFO,5.000000
62772,NIFTY24MAR2625550PE,NIFTY,24MAR2026,2555000.000000,65,OPTIDX,NFO,5.000000
62791,NIFTY24MAR2625700CE,NIFTY,24MAR2026,2570000.000000,65,OPTIDX,NFO,5.000000
62732,NIFTY24MAR2625250PE,NIFTY,24MAR2026,2525000.000000,65,OPTIDX,NFO,5.000000
62825,NIFTY24MAR2626050PE,NIFTY,24MAR2026,2605000.000000,65,OPTIDX,NFO,5.000000
62827,NIFTY24MAR2626100PE,NIFTY,24MAR2026,2610000.000000,65,OPTIDX,NFO,5.000000
62839,NIFTY24MAR2626200CE,NIFTY,24MAR2026,2620000.000000,65,OPTIDX,NFO,5.000000
62850,NIFTY24MAR2626350CE,NIFTY,24MAR2026,2635000.000000,65,OPTIDX,NFO,5.000000
62852,NIFTY24MAR2626400CE,NIFTY,24MAR2026,2640000.000000,65,OPTIDX,NFO,5.000000
62868,NIFTY24MAR2626750CE,NIFTY,24MAR2026,2675000.000000,65,OPTIDX,NFO,5.000000
62873,NIFTY24MAR2626850CE,NIFTY,24MAR2026,2685000.000000,65,OPTIDX,NFO,5.000000
62875,NIFTY24MAR2626900CE,NIFTY,24MAR2026,2690000.000000,65,OPTIDX,NFO,5.000000
62878,NIFTY24MAR2626900PE,NIFTY,24MAR2026,2690000.000000,65,OPTIDX,NFO,5.000000
62915,NIFTY30MAR2619000PE,NIFTY,30MAR2026,1900000.000000,65,OPTIDX,NFO,5.000000
62921,NIFTY30MAR2622000PE,NIFTY,30MAR2026,2200000.000000,65,OPTIDX,NFO,5.000000
62930,NIFTY30MAR2627000CE,NIFTY,30MAR2026,2700000.000000,65,OPTIDX,NFO,5.000000
62933,NIFTY30MAR2628000PE,NIFTY,30MAR2026,2800000.000000,65,OPTIDX,NFO,5.000000
62959,NIFTY24MAR2627300PE,NIFTY,24MAR2026,2730000.000000,65,OPTIDX,NFO,5.000000
65924,NIFTY29SEP2630000PE,NIFTY,29SEP2026,3000000.000000,65,OPTIDX,NFO,5.000000
86145,NIFTY27JUN2821000CE,NIFTY,27JUN2028,2100000.000000,65,OPTIDX,NFO,5.000000
86164,NIFTY27JUN2827000PE,NIFTY,27JUN2028,2700000.000000,65,OPTIDX,NFO,5.000000
89631,NIFTY26JUN2924000PE,NIFTY,26JUN2029,2400000.000000,65,OPTIDX,NFO,5.000000
89636,NIFTY26JUN2927000CE,NIFTY,26JUN2029,2700000.000000,65,OPTIDX,NFO,5.000000
89643,NIFTY26JUN2930000PE,NIFTY,26JUN2029,3000000.000000,65,OPTIDX,NFO,5.000000
89648,NIFTY26JUN2933000CE,NIFTY,26JUN2029,3300000.000000,65,OPTIDX,NFO,5.000000
72169,NIFTY26MAY2623750CE,NIFTY,26MAY2026,2375000.000000,65,OPTIDX,NFO,5.000000
72182,NIFTY26MAY2624050PE,NIFTY,26MAY2026,2405000.000000,65,OPTIDX,NFO,5.000000
72184,NIFTY26MAY2624100PE,NIFTY,26MAY2026,2410000.000000,65,OPTIDX,NFO,5.000000
72185,NIFTY26MAY2624150CE,NIFTY,26MAY2026,2415000.000000,65,OPTIDX,NFO,5.000000
72213,NIFTY28APR2623100PE,NIFTY,28APR2026,2310000.000000,65,OPTIDX,NFO,5.000000
72214,NIFTY28APR2623150CE,NIFTY,28APR2026,2315000.000000,65,OPTIDX,NFO,5.000000
72229,NIFTY28APR2623500PE,NIFTY,28APR2026,2350000.000000,65,OPTIDX,NFO,5.000000
72241,NIFTY26MAY2624350CE,NIFTY,26MAY2026,2435000.000000,65,OPTIDX,NFO,5.000000
72254,NIFTY28APR2623750PE,NIFTY,28APR2026,2375000.000000,65,OPTIDX,NFO,5.000000
72255,NIFTY28APR2623800CE,NIFTY,28APR2026,2380000.000000,65,OPTIDX,NFO,5.000000
72256,NIFTY28APR2623800PE,NIFTY,28APR2026,2380000.000000,65,OPTIDX,NFO,5.000000
72258,NIFTY28APR2623850PE,NIFTY,28APR2026,2385000.000000,65,OPTIDX,NFO,5.000000
72261,NIFTY28APR2623950CE,NIFTY,28APR2026,2395000.000000,65,OPTIDX,NFO,5.000000
72267,NIFTY28APR2624100CE,NIFTY,28APR2026,2410000.000000,65,OPTIDX,NFO,5.000000
72278,NIFTY28APR2624250PE,NIFTY,28APR2026,2425000.000000,65,OPTIDX,NFO,5.000000
72281,NIFTY26MAY2624550PE,NIFTY,26MAY2026,2455000.000000,65,OPTIDX,NFO,5.000000
72284,NIFTY26MAY2624650CE,NIFTY,26MAY2026,2465000.000000,65,OPTIDX,NFO,5.000000
72291,NIFTY26MAY2624800PE,NIFTY,26MAY2026,2480000.000000,65,OPTIDX,NFO,5.000000
72294,NIFTY26MAY2624900CE,NIFTY,26MAY2026,2490000.000000,65,OPTIDX,NFO,5.000000
72297,NIFTY26MAY2624950PE,NIFTY,26MAY2026,2495000.000000,65,OPTIDX,NFO,5.000000
72309,NIFTY26MAY2625250PE,NIFTY,26MAY2026,2525000.000000,65,OPTIDX,NFO,5.000000
72330,NIFTY28APR2624600PE,NIFTY,28APR2026,2460000.000000,65,OPTIDX,NFO,5.000000
72342,NIFTY28APR2624900CE,NIFTY,28APR2026,2490000.000000,65,OPTIDX,NFO,5.000000
72371,NIFTY26MAY2625750CE,NIFTY,26MAY2026,2575000.000000,65,OPTIDX,NFO,5.000000
72365,NIFTY28APR2625250CE,NIFTY,28APR2026,2525000.000000,65,OPTIDX,NFO,5.000000
72370,NIFTY28APR2625350PE,NIFTY,28APR2026,2535000.000000,65,OPTIDX,NFO,5.000000
72376,NIFTY26MAY2625850PE,NIFTY,26MAY2026,2585000.000000,65,OPTIDX,NFO,5.000000
72384,NIFTY28APR2625400PE,NIFTY,28APR2026,2540000.000000,65,OPTIDX,NFO,5.000000
72386,NIFTY26MAY2626050CE,NIFTY,26MAY2026,2605000.000000,65,OPTIDX,NFO,5.000000
72420,NIFTY28APR2625550PE,NIFTY,28APR2026,2555000.000000,65,OPTIDX,NFO,5.000000
72435,NIFTY28APR2625850PE,NIFTY,28APR2026,2585000.000000,65,OPTIDX,NFO,5.000000
72450,NIFTY26MAY2626250CE,NIFTY,26MAY2026,2625000.000000,65,OPTIDX,NFO,5.000000
72455,NIFTY26MAY2626350PE,NIFTY,26MAY2026,2635000.000000,65,OPTIDX,NFO,5.000000
72457,NIFTY28APR2626050CE,NIFTY,28APR2026,2605000.000000,65,OPTIDX,NFO,5.000000
72483,NIFTY28APR2626200CE,NIFTY,28APR2026,2620000.000000,65,OPTIDX,NFO,5.000000
72489,NIFTY28APR2626350CE,NIFTY,28APR2026,2635000.000000,65,OPTIDX,NFO,5.000000
72490,NIFTY28APR2626350PE,NIFTY,28APR2026,2635000.000000,65,OPTIDX,NFO,5.000000
72491,NIFTY28APR2626400CE,NIFTY,28APR2026,2640000.000000,65,OPTIDX,NFO,5.000000
72492,NIFTY28APR2626400PE,NIFTY,28APR2026,2640000.000000,65,OPTIDX,NFO,5.000000
72497,NIFTY28APR2626550CE,NIFTY,28APR2026,2655000.000000,65,OPTIDX,NFO,5.000000
72601,NIFTY26MAY2626700CE,NIFTY,26MAY2026,2670000.000000,65,OPTIDX,NFO,5.000000
72608,NIFTY26MAY2626850PE,NIFTY,26MAY2026,2685000.000000,65,OPTIDX,NFO,5.000000
72618,NIFTY26MAY2626950PE,NIFTY,26MAY2026,2695000.000000,65,OPTIDX,NFO,5.000000
72623,NIFTY26MAY2627100CE,NIFTY,26MAY2026,2710000.000000,65,OPTIDX,NFO,5.000000
72625,NIFTY26MAY2627150CE,NIFTY,26MAY2026,2715000.000000,65,OPTIDX,NFO,5.000000
72721,NIFTY28APR2626900CE,NIFTY,28APR2026,2690000.000000,65,OPTIDX,NFO,5.000000
72724,NIFTY28APR2626950PE,NIFTY,28APR2026,2695000.000000,65,OPTIDX,NFO,5.000000
72744,NIFTY28APR2627250PE,NIFTY,28APR2026,2725000.000000,65,OPTIDX,NFO,5.000000
72747,NIFTY28APR2627350CE,NIFTY,28APR2026,2735000.000000,65,OPTIDX,NFO,5.000000
67777,NIFTY26DEC2821000PE,NIFTY,26DEC2028,2100000.000000,65,OPTIDX,NFO,5.000000
67779,NIFTY26DEC2822000PE,NIFTY,26DEC2028,2200000.000000,65,OPTIDX,NFO,5.000000
71548,NIFTY29JUN2718000PE,NIFTY,29JUN2027,1800000.000000,65,OPTIDX,NFO,5.000000
72166,NIFTY26MAY2623650PE,NIFTY,26MAY2026,2365000.000000,65,OPTIDX,NFO,5.000000
72167,NIFTY26MAY2623700CE,NIFTY,26MAY2026,2370000.000000,65,OPTIDX,NFO,5.000000
72170,NIFTY26MAY2623750PE,NIFTY,26MAY2026,2375000.000000,65,OPTIDX,NFO,5.000000
72173,NIFTY26MAY2623850CE,NIFTY,26MAY2026,2385000.000000,65,OPTIDX,NFO,5.000000
72177,NIFTY26MAY2623950CE,NIFTY,26MAY2026,2395000.000000,65,OPTIDX,NFO,5.000000
72183,NIFTY26MAY2624100CE,NIFTY,26MAY2026,2410000.000000,65,OPTIDX,NFO,5.000000
72222,NIFTY28APR2623350CE,NIFTY,28APR2026,2335000.000000,65,OPTIDX,NFO,5.000000
72223,NIFTY28APR2623350PE,NIFTY,28APR2026,2335000.000000,65,OPTIDX,NFO,5.000000
72227,NIFTY28APR2623450PE,NIFTY,28APR2026,2345000.000000,65,OPTIDX,NFO,5.000000
72243,NIFTY26MAY2624400CE,NIFTY,26MAY2026,2440000.000000,65,OPTIDX,NFO,5.000000
72247,NIFTY26MAY2624400PE,NIFTY,26MAY2026,2440000.000000,65,OPTIDX,NFO,5.000000
72249,NIFTY28APR2623650CE,NIFTY,28APR2026,2365000.000000,65,OPTIDX,NFO,5.000000
72264,NIFTY28APR2624000PE,NIFTY,28APR2026,2400000.000000,65,OPTIDX,NFO,5.000000
72275,NIFTY26MAY2624500CE,NIFTY,26MAY2026,2450000.000000,65,OPTIDX,NFO,5.000000
72312,NIFTY28APR2624350CE,NIFTY,28APR2026,2435000.000000,65,OPTIDX,NFO,5.000000
72317,NIFTY28APR2624400CE,NIFTY,28APR2026,2440000.000000,65,OPTIDX,NFO,5.000000
72327,NIFTY28APR2624550CE,NIFTY,28APR2026,2455000.000000,65,OPTIDX,NFO,5.000000
72329,NIFTY28APR2624600CE,NIFTY,28APR2026,2460000.000000,65,OPTIDX,NFO,5.000000
72333,NIFTY28APR2624700CE,NIFTY,28APR2026,2470000.000000,65,OPTIDX,NFO,5.000000
72358,NIFTY26MAY2625650CE,NIFTY,26MAY2026,2565000.000000,65,OPTIDX,NFO,5.000000
72373,NIFTY26MAY2625800CE,NIFTY,26MAY2026,2580000.000000,65,OPTIDX,NFO,5.000000
72374,NIFTY26MAY2625800PE,NIFTY,26MAY2026,2580000.000000,65,OPTIDX,NFO,5.000000
72385,NIFTY28APR2625450CE,NIFTY,28APR2026,2545000.000000,65,OPTIDX,NFO,5.000000
72390,NIFTY26MAY2626150CE,NIFTY,26MAY2026,2615000.000000,65,OPTIDX,NFO,5.000000
72440,NIFTY28APR2625950PE,NIFTY,28APR2026,2595000.000000,65,OPTIDX,NFO,5.000000
72454,NIFTY26MAY2626350CE,NIFTY,26MAY2026,2635000.000000,65,OPTIDX,NFO,5.000000
72592,NIFTY26MAY2626500PE,NIFTY,26MAY2026,2650000.000000,65,OPTIDX,NFO,5.000000
72596,NIFTY26MAY2626550PE,NIFTY,26MAY2026,2655000.000000,65,OPTIDX,NFO,5.000000
72606,NIFTY26MAY2626800PE,NIFTY,26MAY2026,2680000.000000,65,OPTIDX,NFO,5.000000
72665,NIFTY28APR2626650CE,NIFTY,28APR2026,2665000.000000,65,OPTIDX,NFO,5.000000
72667,NIFTY28APR2626700CE,NIFTY,28APR2026,2670000.000000,65,OPTIDX,NFO,5.000000
72725,NIFTY28APR2627000CE,NIFTY,28APR2026,2700000.000000,65,OPTIDX,NFO,5.000000
72742,NIFTY28APR2627200PE,NIFTY,28APR2026,2720000.000000,65,OPTIDX,NFO,5.000000
72761,NIFTY28APR2627550PE,NIFTY,28APR2026,2755000.000000,65,OPTIDX,NFO,5.000000
72764,NIFTY28APR2627650CE,NIFTY,28APR2026,2765000.000000,65,OPTIDX,NFO,5.000000
86151,NIFTY27JUN2824000CE,NIFTY,27JUN2028,2400000.000000,65,OPTIDX,NFO,5.000000
89624,NIFTY26JUN2921000CE,NIFTY,26JUN2029,2100000.000000,65,OPTIDX,NFO,5.000000
35346,NIFTY28DEC2730000CE,NIFTY,28DEC2027,3000000.000000,65,OPTIDX,NFO,5.000000
35353,NIFTY27JUN2830000PE,NIFTY,27JUN2028,3000000.000000,65,OPTIDX,NFO,5.000000
37810,NIFTY29DEC2623000PE,NIFTY,29DEC2026,2300000.000000,65,OPTIDX,NFO,5.000000
39990,NIFTY30JUN2619000PE,NIFTY,30JUN2026,1900000.000000,65,OPTIDX,NFO,5.000000
45492,NIFTY10MAR2624350PE,NIFTY,10MAR2026,2435000.000000,65,OPTIDX,NFO,5.000000
45499,NIFTY10MAR2624500CE,NIFTY,10MAR2026,2450000.000000,65,OPTIDX,NFO,5.000000
45515,NIFTY10MAR2624650CE,NIFTY,10MAR2026,2465000.000000,65,OPTIDX,NFO,5.000000
45519,NIFTY10MAR2624750CE,NIFTY,10MAR2026,2475000.000000,65,OPTIDX,NFO,5.000000
45522,NIFTY10MAR2624800CE,NIFTY,10MAR2026,2480000.000000,65,OPTIDX,NFO,5.000000
45553,NIFTY10MAR2625200CE,NIFTY,10MAR2026,2520000.000000,65,OPTIDX,NFO,5.000000
45557,NIFTY10MAR2625250CE,NIFTY,10MAR2026,2525000.000000,65,OPTIDX,NFO,5.000000
45569,NIFTY10MAR2625500CE,NIFTY,10MAR2026,2550000.000000,65,OPTIDX,NFO,5.000000
45614,NIFTY10MAR2625750PE,NIFTY,10MAR2026,2575000.000000,65,OPTIDX,NFO,5.000000
45631,NIFTY10MAR2625950CE,NIFTY,10MAR2026,2595000.000000,65,OPTIDX,NFO,5.000000
45650,NIFTY10MAR2626300CE,NIFTY,10MAR2026,2630000.000000,65,OPTIDX,NFO,5.000000
45679,NIFTY10MAR2626600CE,NIFTY,10MAR2026,2660000.000000,65,OPTIDX,NFO,5.000000
45683,NIFTY10MAR2626700CE,NIFTY,10MAR2026,2670000.000000,65,OPTIDX,NFO,5.000000
45703,NIFTY10MAR2626850CE,NIFTY,10MAR2026,2685000.000000,65,OPTIDX,NFO,5.000000
45728,NIFTY10MAR2627250PE,NIFTY,10MAR2026,2725000.000000,65,OPTIDX,NFO,5.000000
45738,NIFTY10MAR2627400PE,NIFTY,10MAR2026,2740000.000000,65,OPTIDX,NFO,5.000000
47188,NIFTY30JUN2633000CE,NIFTY,30JUN2026,3300000.000000,65,OPTIDX,NFO,5.000000
47196,NIFTY27JUN2833000CE,NIFTY,27JUN2028,3300000.000000,65,OPTIDX,NFO,5.000000
47199,NIFTY26DEC2833000PE,NIFTY,26DEC2028,3300000.000000,65,OPTIDX,NFO,5.000000
50545,NIFTY30JUN2628000CE,NIFTY,30JUN2026,2800000.000000,65,OPTIDX,NFO,5.000000
50978,NIFTY29DEC2627000CE,NIFTY,29DEC2026,2700000.000000,65,OPTIDX,NFO,5.000000
51455,NIFTY30JUN2621000PE,NIFTY,30JUN2026,2100000.000000,65,OPTIDX,NFO,5.000000
53611,NIFTY28DEC2720000PE,NIFTY,28DEC2027,2000000.000000,65,OPTIDX,NFO,5.000000
53615,NIFTY28DEC2721000PE,NIFTY,28DEC2027,2100000.000000,65,OPTIDX,NFO,5.000000
54500,NIFTY30MAR2623100CE,NIFTY,30MAR2026,2310000.000000,65,OPTIDX,NFO,5.000000
54510,NIFTY30MAR2623300CE,NIFTY,30MAR2026,2330000.000000,65,OPTIDX,NFO,5.000000
54511,NIFTY30MAR2623300PE,NIFTY,30MAR2026,2330000.000000,65,OPTIDX,NFO,5.000000
54514,NIFTY30MAR2623400CE,NIFTY,30MAR2026,2340000.000000,65,OPTIDX,NFO,5.000000
54522,NIFTY30MAR2623600CE,NIFTY,30MAR2026,2360000.000000,65,OPTIDX,NFO,5.000000
54527,NIFTY30MAR2623700PE,NIFTY,30MAR2026,2370000.000000,65,OPTIDX,NFO,5.000000
54550,NIFTY30MAR2624350CE,NIFTY,30MAR2026,2435000.000000,65,OPTIDX,NFO,5.000000
54565,NIFTY30MAR2624700PE,NIFTY,30MAR2026,2470000.000000,65,OPTIDX,NFO,5.000000
54584,NIFTY30MAR2625250CE,NIFTY,30MAR2026,2525000.000000,65,OPTIDX,NFO,5.000000
54624,NIFTY30MAR2626050CE,NIFTY,30MAR2026,2605000.000000,65,OPTIDX,NFO,5.000000
54640,NIFTY30MAR2626150CE,NIFTY,30MAR2026,2615000.000000,65,OPTIDX,NFO,5.000000
54668,NIFTY30MAR2626400PE,NIFTY,30MAR2026,2640000.000000,65,OPTIDX,NFO,5.000000
